Temperatura,Vibracion,Uso,RiskScore,Estado_Codigo,Estado_Nombre
59.64,2.42,67.04,0.4506,1,PREVENTIVO
55.74,5.56,48.6,0.4947,2,FALLA_PROBABLE
50.87,1.76,58.4,0.362,1,PREVENTIVO
40.82,1.14,77.1,0.3369,1,PREVENTIVO
57.24,2.68,84.06,0.4902,1,PREVENTIVO
61.65,3.69,84.04,0.5475,1,PREVENTIVO
45.64,2.22,74.98,0.3933,1,PREVENTIVO
47.87,2.3,59.82,0.3693,1,PREVENTIVO
65.03,3.51,61.34,0.5014,1,PREVENTIVO
63.28,1.63,65.59,0.4376,1,PREVENTIVO
76.65,4.57,49.44,0.5667,2,FALLA_PROBABLE
65.05,2.01,74.37,0.4815,1,PREVENTIVO
55.68,3.85,82.94,0.5205,1,PREVENTIVO
52.95,2.05,67.52,0.4054,1,PREVENTIVO
41.57,1.49,56.82,0.3021,0,NORMAL
73.09,5.07,79.56,0.6419,2,FALLA_PROBABLE
46.22,3.14,57.59,0.385,1,PREVENTIVO
56.38,5.33,82.7,0.5752,2,FALLA_PROBABLE
73.12,2.84,79.64,0.5642,1,PREVENTIVO
58.54,5.97,58.58,0.548,2,FALLA_PROBABLE
53.13,5.81,84.11,0.5793,2,FALLA_PROBABLE
58.58,5.17,73.92,0.5587,2,FALLA_PROBABLE
51.93,4.76,71.38,0.5046,1,PREVENTIVO
77.14,2.3,63.98,0.5262,2,FALLA_PROBABLE
51.15,3.13,52.08,0.3955,1,PREVENTIVO
70.94,3.89,75.45,0.5794,1,PREVENTIVO
71.56,1.11,62.49,0.4528,1,PREVENTIVO
45.25,1.03,62.77,0.3192,1,PREVENTIVO
44.93,3.84,59.06,0.4066,1,PREVENTIVO
60.29,2.67,49.72,0.4192,1,PREVENTIVO
71.1,1.27,63.13,0.4578,1,PREVENTIVO
44.8,3.24,62.97,0.3947,1,PREVENTIVO
58.7,3.99,54.95,0.4704,1,PREVENTIVO
52.14,1.11,63.96,0.3594,1,PREVENTIVO
69.55,2.29,82.73,0.5346,1,PREVENTIVO
72.93,1.36,69.75,0.4868,1,PREVENTIVO
51.44,5.34,73.24,0.5273,2,FALLA_PROBABLE
74.24,1.93,78.86,0.5359,1,PREVENTIVO
51.12,3.47,68.65,0.4486,1,PREVENTIVO
72.57,5.67,75.07,0.6491,2,FALLA_PROBABLE
67.74,1.03,84.16,0.4852,1,PREVENTIVO
76.95,4.62,64.94,0.6086,2,FALLA_PROBABLE
73.33,2.87,82.15,0.5724,1,PREVENTIVO
51.07,4.28,64.74,0.4669,1,PREVENTIVO
47.74,4.25,67.78,0.4568,1,PREVENTIVO
43.56,3.26,74.27,0.4177,1,PREVENTIVO
75.98,5.93,51.19,0.6153,2,FALLA_PROBABLE
49.23,3.22,76.44,0.4501,1,PREVENTIVO
45.93,1.28,69.4,0.348,1,PREVENTIVO
66.72,2.58,75.86,0.5137,1,PREVENTIVO
55.0,3.0,76.38,0.471,1,PREVENTIVO
40.45,1.99,72.1,0.352,1,PREVENTIVO
65.49,5.24,78.7,0.6078,2,FALLA_PROBABLE
70.7,3.13,45.19,0.4761,1,PREVENTIVO
42.56,1.69,79.13,0.3698,1,PREVENTIVO
45.76,5.11,81.16,0.5105,2,FALLA_PROBABLE
73.87,4.6,67.27,0.5985,1,PREVENTIVO
59.13,2.34,61.67,0.4318,1,PREVENTIVO
49.62,5.82,68.35,0.5228,2,FALLA_PROBABLE
47.77,4.76,63.18,0.4636,1,PREVENTIVO
57.15,3.88,45.99,0.4366,1,PREVENTIVO
70.02,1.83,87.02,0.5318,2,FALLA_PROBABLE
60.53,3.03,76.12,0.4989,1,PREVENTIVO
64.25,4.49,61.39,0.5318,1,PREVENTIVO
72.37,4.2,55.89,0.5486,1,PREVENTIVO
74.86,5.45,82.7,0.6719,2,FALLA_PROBABLE
62.78,1.12,87.37,0.4715,2,FALLA_PROBABLE
74.85,2.4,75.75,0.5476,1,PREVENTIVO
41.98,5.34,51.26,0.4248,2,FALLA_PROBABLE
63.62,4.82,49.02,0.5093,1,PREVENTIVO
61.43,2.08,47.15,0.3977,1,PREVENTIVO
64.82,5.45,45.04,0.5274,2,FALLA_PROBABLE
44.11,2.66,61.83,0.3682,1,PREVENTIVO
58.06,4.94,67.82,0.5326,1,PREVENTIVO
66.26,4.54,47.58,0.5092,1,PREVENTIVO
73.36,2.08,67.53,0.5085,1,PREVENTIVO
59.36,4.19,76.31,0.5344,1,PREVENTIVO
41.36,2.28,47.93,0.3063,1,PREVENTIVO
50.71,2.36,47.75,0.3555,1,PREVENTIVO
55.42,5.47,59.62,0.5175,2,FALLA_PROBABLE
66.11,5.17,53.21,0.5445,2,FALLA_PROBABLE
64.1,1.52,67.15,0.4414,1,PREVENTIVO
48.26,2.55,58.75,0.3774,1,PREVENTIVO
59.22,1.99,71.85,0.4452,1,PREVENTIVO
40.46,5.61,67.2,0.4667,2,FALLA_PROBABLE
52.07,2.41,49.73,0.369,1,PREVENTIVO
71.95,3.25,56.28,0.5143,1,PREVENTIVO
43.47,5.64,46.6,0.4311,2,FALLA_PROBABLE
73.77,4.95,73.25,0.6253,1,PREVENTIVO
55.38,4.03,74.84,0.5051,1,PREVENTIVO
64.54,2.02,75.17,0.4814,1,PREVENTIVO
56.57,1.53,67.19,0.4045,1,PREVENTIVO
54.79,5.9,67.25,0.5487,2,FALLA_PROBABLE
56.05,1.43,69.57,0.4041,1,PREVENTIVO
71.41,2.93,60.32,0.5103,1,PREVENTIVO
67.96,3.61,73.55,0.5499,1,PREVENTIVO
46.07,1.33,82.4,0.3829,1,PREVENTIVO
67.34,5.32,59.31,0.5713,2,FALLA_PROBABLE
77.2,2.04,53.15,0.4902,2,FALLA_PROBABLE
53.55,3.7,70.29,0.4728,1,PREVENTIVO
56.04,3.2,51.45,0.4207,1,PREVENTIVO
54.05,2.82,55.29,0.4073,1,PREVENTIVO
49.4,4.28,78.13,0.4922,1,PREVENTIVO
59.35,2.41,61.68,0.4353,1,PREVENTIVO
65.06,1.47,83.93,0.4866,1,PREVENTIVO
66.62,2.68,46.86,0.4439,1,PREVENTIVO
65.89,3.7,56.51,0.5001,1,PREVENTIVO
56.16,3.74,71.0,0.4892,1,PREVENTIVO
47.9,5.07,78.38,0.5131,2,FALLA_PROBABLE
40.25,4.94,59.66,0.4234,1,PREVENTIVO
45.99,5.13,52.69,0.4412,2,FALLA_PROBABLE
68.65,3.15,69.09,0.5262,1,PREVENTIVO
64.6,2.28,47.99,0.4226,1,PREVENTIVO
54.1,4.69,47.63,0.4538,1,PREVENTIVO
52.16,5.37,60.94,0.5012,2,FALLA_PROBABLE
51.39,1.53,55.26,0.3487,1,PREVENTIVO
70.54,3.34,53.19,0.5024,1,PREVENTIVO
74.78,3.68,69.27,0.5757,1,PREVENTIVO
57.93,5.43,81.22,0.5828,2,FALLA_PROBABLE
64.28,4.83,54.62,0.5269,1,PREVENTIVO
72.87,5.22,85.86,0.6618,2,FALLA_PROBABLE
70.15,3.35,84.55,0.5792,1,PREVENTIVO
76.1,1.58,82.79,0.5428,2,FALLA_PROBABLE
59.05,1.7,50.52,0.3811,1,PREVENTIVO
67.83,4.26,84.63,0.5999,1,PREVENTIVO
47.54,4.9,47.64,0.4283,1,PREVENTIVO
56.82,1.41,48.15,0.354,1,PREVENTIVO
71.44,4.58,56.98,0.56,1,PREVENTIVO
47.35,4.38,66.02,0.455,1,PREVENTIVO
73.76,5.82,60.0,0.6226,2,FALLA_PROBABLE
65.03,5.24,74.74,0.5955,2,FALLA_PROBABLE
56.99,3.35,77.57,0.496,1,PREVENTIVO
71.7,4.92,83.84,0.6403,1,PREVENTIVO
75.52,4.39,70.05,0.6063,2,FALLA_PROBABLE
58.04,2.88,75.52,0.4798,1,PREVENTIVO
56.51,4.86,62.31,0.5084,1,PREVENTIVO
57.3,2.48,71.11,0.4511,1,PREVENTIVO
67.49,2.89,81.75,0.5429,1,PREVENTIVO
47.4,4.89,45.69,0.4226,1,PREVENTIVO
63.37,2.83,51.94,0.4459,1,PREVENTIVO
71.32,2.41,50.95,0.4682,1,PREVENTIVO
65.63,4.41,60.67,0.5342,1,PREVENTIVO
69.65,4.12,86.16,0.6079,2,FALLA_PROBABLE
46.93,5.19,69.92,0.491,2,FALLA_PROBABLE
68.89,2.22,71.82,0.5017,1,PREVENTIVO
40.5,1.11,74.81,0.3283,1,PREVENTIVO
58.17,2.22,47.15,0.3863,1,PREVENTIVO
44.33,3.46,72.54,0.4243,1,PREVENTIVO
44.34,5.54,59.14,0.4634,2,FALLA_PROBABLE
68.32,1.48,47.98,0.4134,1,PREVENTIVO
66.94,5.55,63.02,0.5864,2,FALLA_PROBABLE
41.17,1.16,62.26,0.3022,1,PREVENTIVO
61.3,4.59,73.79,0.5516,1,PREVENTIVO
72.1,5.55,70.71,0.6315,2,FALLA_PROBABLE
72.81,5.59,53.74,0.5942,2,FALLA_PROBABLE
52.11,3.54,75.69,0.4736,1,PREVENTIVO
53.61,5.47,70.81,0.5366,2,FALLA_PROBABLE
44.1,3.85,65.3,0.4186,1,PREVENTIVO
43.47,2.26,55.43,0.335,1,PREVENTIVO
74.06,3.53,62.77,0.5506,1,PREVENTIVO
64.08,5.27,74.19,0.5901,2,FALLA_PROBABLE
49.12,1.78,82.69,0.4146,1,PREVENTIVO
43.48,5.97,66.28,0.4922,2,FALLA_PROBABLE
45.27,4.29,63.2,0.4344,1,PREVENTIVO
45.56,3.59,58.35,0.3994,1,PREVENTIVO
60.47,2.32,83.23,0.4916,1,PREVENTIVO
74.26,5.94,66.42,0.6453,2,FALLA_PROBABLE
44.88,1.01,79.87,0.3595,1,PREVENTIVO
66.19,4.67,73.29,0.5777,1,PREVENTIVO
40.79,2.96,47.13,0.3252,1,PREVENTIVO
51.56,4.73,78.97,0.5208,1,PREVENTIVO
52.15,3.95,69.06,0.4715,1,PREVENTIVO
52.84,2.04,51.16,0.3636,1,PREVENTIVO
73.34,3.0,73.02,0.5544,1,PREVENTIVO
67.73,5.4,74.93,0.6148,2,FALLA_PROBABLE
47.53,2.17,83.64,0.4228,1,PREVENTIVO
72.11,5.55,61.4,0.6082,2,FALLA_PROBABLE
67.09,5.16,53.63,0.5502,2,FALLA_PROBABLE
40.49,5.54,47.45,0.4148,2,FALLA_PROBABLE
41.43,1.26,80.29,0.3521,1,PREVENTIVO
62.37,1.33,64.06,0.4185,1,PREVENTIVO
44.33,1.02,85.44,0.3709,2,FALLA_PROBABLE
72.44,3.66,46.93,0.5076,1,PREVENTIVO
60.02,5.91,54.92,0.5443,2,FALLA_PROBABLE
66.56,2.39,59.41,0.4651,1,PREVENTIVO
73.47,4.0,52.73,0.5392,1,PREVENTIVO
65.95,4.11,54.89,0.5108,1,PREVENTIVO
75.09,4.53,72.23,0.6146,2,FALLA_PROBABLE
55.85,1.44,78.12,0.4251,1,PREVENTIVO
54.97,3.67,72.64,0.4848,1,PREVENTIVO
59.45,5.05,51.03,0.5017,2,FALLA_PROBABLE
45.21,4.18,67.36,0.4406,1,PREVENTIVO
53.25,5.92,77.72,0.5678,2,FALLA_PROBABLE
51.52,3.29,74.99,0.4604,1,PREVENTIVO
49.74,3.29,45.16,0.3768,1,PREVENTIVO
53.2,4.59,48.17,0.4471,1,PREVENTIVO
71.47,5.99,46.56,0.5834,2,FALLA_PROBABLE
53.26,3.74,54.12,0.4326,1,PREVENTIVO
69.63,2.22,82.07,0.5311,1,PREVENTIVO
56.44,5.65,71.0,0.5574,2,FALLA_PROBABLE
63.51,2.45,51.0,0.4308,1,PREVENTIVO
61.19,5.94,77.12,0.6066,2,FALLA_PROBABLE
45.32,3.11,55.01,0.373,1,PREVENTIVO
77.95,4.67,60.31,0.6039,2,FALLA_PROBABLE
41.09,4.64,62.44,0.424,1,PREVENTIVO
58.46,3.39,82.27,0.5168,1,PREVENTIVO
59.35,3.39,82.4,0.5215,1,PREVENTIVO
44.76,3.65,79.85,0.4513,1,PREVENTIVO
48.24,5.63,63.6,0.4974,2,FALLA_PROBABLE
59.99,4.32,60.37,0.5022,1,PREVENTIVO
43.34,4.27,82.8,0.4733,1,PREVENTIVO
69.73,1.81,84.75,0.5238,1,PREVENTIVO
46.53,1.79,63.28,0.3537,1,PREVENTIVO
56.53,3.57,74.72,0.4945,1,PREVENTIVO
40.43,4.5,53.37,0.3929,1,PREVENTIVO
64.46,1.43,61.99,0.4272,1,PREVENTIVO
71.05,1.85,68.66,0.4915,1,PREVENTIVO
64.35,4.38,75.71,0.5643,1,PREVENTIVO
76.76,1.0,57.53,0.4628,2,FALLA_PROBABLE
62.18,5.04,69.32,0.5607,2,FALLA_PROBABLE
44.03,2.62,71.77,0.3912,1,PREVENTIVO
58.25,1.76,58.88,0.4001,1,PREVENTIVO
62.92,3.48,57.74,0.4808,1,PREVENTIVO
60.86,1.94,68.95,0.4446,1,PREVENTIVO
76.46,3.66,58.63,0.557,2,FALLA_PROBABLE
75.12,5.59,85.47,0.685,2,FALLA_PROBABLE
51.05,4.87,49.7,0.4498,1,PREVENTIVO
75.99,2.94,65.76,0.5472,2,FALLA_PROBABLE
62.14,3.86,86.0,0.5607,2,FALLA_PROBABLE
45.28,5.79,82.11,0.5342,2,FALLA_PROBABLE
72.96,2.75,48.99,0.4837,1,PREVENTIVO
60.25,1.4,49.91,0.3751,1,PREVENTIVO
77.13,3.63,46.69,0.5293,2,FALLA_PROBABLE
73.18,2.81,46.87,0.4812,1,PREVENTIVO
67.3,1.92,56.6,0.4451,1,PREVENTIVO
66.75,1.9,85.76,0.5148,2,FALLA_PROBABLE
61.32,5.44,60.03,0.5473,2,FALLA_PROBABLE
57.6,1.25,55.02,0.3692,1,PREVENTIVO
40.63,1.71,53.44,0.2965,0,NORMAL
44.69,4.66,51.45,0.415,1,PREVENTIVO
64.08,1.32,66.81,0.4336,1,PREVENTIVO
71.75,1.18,56.84,0.4422,1,PREVENTIVO
61.72,5.85,62.26,0.5689,2,FALLA_PROBABLE
64.44,2.72,87.8,0.537,2,FALLA_PROBABLE
46.16,5.25,62.55,0.4711,2,FALLA_PROBABLE
48.01,1.6,69.11,0.3687,1,PREVENTIVO
54.61,5.43,45.59,0.4771,2,FALLA_PROBABLE
76.18,4.19,45.85,0.5424,2,FALLA_PROBABLE
45.17,2.31,52.43,0.3377,1,PREVENTIVO
54.63,4.55,50.97,0.4599,1,PREVENTIVO
66.67,3.87,60.63,0.5204,1,PREVENTIVO
57.84,4.96,72.31,0.5437,1,PREVENTIVO
77.78,4.49,59.05,0.5935,2,FALLA_PROBABLE
73.6,4.45,79.69,0.623,1,PREVENTIVO
68.98,2.53,85.68,0.5475,2,FALLA_PROBABLE
76.52,2.84,62.54,0.5383,2,FALLA_PROBABLE
69.52,3.48,47.14,0.4873,1,PREVENTIVO
54.46,5.52,78.93,0.5627,2,FALLA_PROBABLE
53.75,2.52,85.41,0.4705,2,FALLA_PROBABLE
48.32,2.65,47.82,0.3539,1,PREVENTIVO
54.47,3.15,68.61,0.454,1,PREVENTIVO
60.39,5.11,60.22,0.5315,2,FALLA_PROBABLE
73.21,1.99,77.14,0.5287,1,PREVENTIVO
50.17,1.99,57.76,0.365,1,PREVENTIVO
68.17,2.14,85.41,0.5294,2,FALLA_PROBABLE
53.42,3.74,63.45,0.4564,1,PREVENTIVO
46.08,3.08,66.26,0.404,1,PREVENTIVO
56.5,2.96,57.89,0.4307,1,PREVENTIVO
51.9,1.77,82.01,0.4265,1,PREVENTIVO
70.83,3.36,67.55,0.5408,1,PREVENTIVO
40.17,3.54,71.18,0.4027,1,PREVENTIVO
49.26,4.87,72.97,0.499,1,PREVENTIVO
69.32,4.05,54.39,0.5243,1,PREVENTIVO
71.51,2.26,55.49,0.4753,1,PREVENTIVO
77.07,3.15,70.67,0.5724,2,FALLA_PROBABLE
52.81,3.68,60.31,0.4436,1,PREVENTIVO
69.0,4.95,58.72,0.5651,1,PREVENTIVO
42.26,5.97,46.37,0.4363,2,FALLA_PROBABLE
46.65,2.35,64.93,0.3776,1,PREVENTIVO
67.85,1.04,64.69,0.4374,1,PREVENTIVO
50.65,5.59,77.6,0.5429,2,FALLA_PROBABLE
68.82,3.84,74.97,0.5658,1,PREVENTIVO
56.98,5.57,66.07,0.5451,2,FALLA_PROBABLE
45.39,5.86,58.53,0.4784,2,FALLA_PROBABLE
64.13,5.61,73.68,0.6012,2,FALLA_PROBABLE
76.84,1.02,69.18,0.493,2,FALLA_PROBABLE
41.09,3.11,59.41,0.3628,1,PREVENTIVO
77.73,1.55,46.65,0.4595,2,FALLA_PROBABLE
45.04,4.49,45.21,0.3952,1,PREVENTIVO
77.71,1.12,52.95,0.46,2,FALLA_PROBABLE
61.37,2.56,59.77,0.4458,1,PREVENTIVO
73.62,1.7,64.95,0.4898,1,PREVENTIVO
50.06,4.42,73.91,0.4898,1,PREVENTIVO
48.84,2.12,66.13,0.3837,1,PREVENTIVO
72.62,4.79,53.09,0.5636,1,PREVENTIVO
70.3,4.62,49.32,0.5367,1,PREVENTIVO
45.4,4.28,69.77,0.4514,1,PREVENTIVO
50.44,5.34,62.25,0.4949,2,FALLA_PROBABLE
47.02,3.3,56.36,0.3916,1,PREVENTIVO
60.95,5.2,61.35,0.5402,2,FALLA_PROBABLE
46.96,4.34,49.77,0.4111,1,PREVENTIVO
41.94,2.82,54.61,0.3448,1,PREVENTIVO
47.31,4.57,60.05,0.4468,1,PREVENTIVO
51.12,5.77,56.16,0.498,2,FALLA_PROBABLE
68.75,5.88,79.32,0.648,2,FALLA_PROBABLE
71.3,4.13,70.14,0.5764,1,PREVENTIVO
52.32,1.39,73.62,0.3944,1,PREVENTIVO
75.08,2.72,60.37,0.5215,2,FALLA_PROBABLE
68.72,2.1,64.51,0.4784,1,PREVENTIVO
41.19,4.82,50.84,0.4019,1,PREVENTIVO
47.09,5.23,62.88,0.4755,2,FALLA_PROBABLE
47.59,3.21,61.57,0.4043,1,PREVENTIVO
77.91,1.7,48.74,0.471,2,FALLA_PROBABLE
52.06,3.38,86.42,0.4946,2,FALLA_PROBABLE
67.33,4.81,77.13,0.5979,1,PREVENTIVO
68.92,2.29,49.36,0.448,1,PREVENTIVO
68.62,1.14,56.07,0.4233,1,PREVENTIVO
44.5,5.88,73.17,0.5112,2,FALLA_PROBABLE
54.91,1.07,71.72,0.3913,1,PREVENTIVO
42.25,3.86,48.6,0.3677,1,PREVENTIVO
71.63,2.2,78.97,0.5327,1,PREVENTIVO
48.93,4.09,59.45,0.4365,1,PREVENTIVO
42.8,4.72,85.46,0.493,2,FALLA_PROBABLE
51.81,1.16,59.19,0.3477,1,PREVENTIVO
63.39,3.95,51.14,0.4831,1,PREVENTIVO
71.19,5.57,75.27,0.6392,2,FALLA_PROBABLE
55.91,2.14,79.56,0.4533,1,PREVENTIVO
76.01,5.76,54.26,0.6173,2,FALLA_PROBABLE
69.7,5.14,67.83,0.598,2,FALLA_PROBABLE
61.13,5.79,58.27,0.5538,2,FALLA_PROBABLE
53.08,5.68,73.28,0.5473,2,FALLA_PROBABLE
64.71,1.29,60.88,0.4207,1,PREVENTIVO
71.0,3.0,60.75,0.512,1,PREVENTIVO
72.64,1.72,52.56,0.4549,1,PREVENTIVO
67.45,1.54,55.98,0.4309,1,PREVENTIVO
57.91,4.84,63.99,0.5188,1,PREVENTIVO
57.73,4.03,47.75,0.4491,1,PREVENTIVO
67.3,2.46,46.04,0.4378,1,PREVENTIVO
50.84,2.29,83.5,0.4432,1,PREVENTIVO
59.81,4.54,72.82,0.5399,1,PREVENTIVO
49.45,5.41,61.02,0.4893,2,FALLA_PROBABLE
74.78,1.42,46.64,0.4403,1,PREVENTIVO
64.82,1.78,87.2,0.5045,2,FALLA_PROBABLE
58.38,1.59,72.63,0.4293,1,PREVENTIVO
52.19,3.04,74.38,0.4533,1,PREVENTIVO
44.36,4.37,65.11,0.4374,1,PREVENTIVO
44.81,5.52,86.28,0.5328,2,FALLA_PROBABLE
70.74,5.55,54.19,0.5834,2,FALLA_PROBABLE
46.15,1.56,63.38,0.3437,1,PREVENTIVO
66.04,1.42,47.3,0.3981,1,PREVENTIVO
59.13,2.14,71.6,0.4496,1,PREVENTIVO
45.96,3.97,55.59,0.4076,1,PREVENTIVO
61.55,1.38,58.86,0.4031,1,PREVENTIVO
48.28,3.3,78.45,0.4531,1,PREVENTIVO
44.33,1.13,50.89,0.2886,0,NORMAL
59.53,3.26,45.04,0.4242,1,PREVENTIVO
64.45,2.73,70.58,0.4943,1,PREVENTIVO
63.51,4.64,61.05,0.5328,1,PREVENTIVO
47.47,2.27,58.67,0.3635,1,PREVENTIVO
40.39,5.94,45.25,0.423,2,FALLA_PROBABLE
69.49,2.89,79.7,0.5477,1,PREVENTIVO
49.27,3.47,71.36,0.4463,1,PREVENTIVO
73.71,4.72,58.32,0.5797,1,PREVENTIVO
53.16,1.28,70.56,0.3869,1,PREVENTIVO
59.11,3.26,62.05,0.4649,1,PREVENTIVO
49.03,4.9,56.7,0.4583,1,PREVENTIVO
62.97,4.59,53.85,0.5103,1,PREVENTIVO
55.51,4.45,74.22,0.5188,1,PREVENTIVO
51.31,1.34,75.57,0.3925,1,PREVENTIVO
45.56,4.94,68.29,0.4716,1,PREVENTIVO
43.66,1.38,55.47,0.3052,0,NORMAL
60.88,1.66,52.42,0.3936,1,PREVENTIVO
41.84,4.75,49.31,0.3988,1,PREVENTIVO
49.29,2.88,49.32,0.3705,1,PREVENTIVO
51.8,1.74,49.24,0.3431,1,PREVENTIVO
60.35,3.73,60.55,0.4838,1,PREVENTIVO
48.97,1.16,68.66,0.357,1,PREVENTIVO
47.49,4.66,82.9,0.5076,1,PREVENTIVO
65.54,3.61,76.12,0.5445,1,PREVENTIVO
64.21,2.11,81.17,0.4979,1,PREVENTIVO
49.03,3.83,73.71,0.4633,1,PREVENTIVO
43.27,5.69,65.59,0.4795,2,FALLA_PROBABLE
49.33,2.9,45.54,0.3621,1,PREVENTIVO
68.47,3.96,58.17,0.5264,1,PREVENTIVO
58.47,3.41,46.99,0.4292,1,PREVENTIVO
40.88,1.65,56.05,0.3022,0,NORMAL
67.26,4.9,86.56,0.6243,2,FALLA_PROBABLE
74.71,3.28,63.65,0.5476,1,PREVENTIVO
50.22,2.83,79.15,0.4479,1,PREVENTIVO
70.19,4.36,81.03,0.606,1,PREVENTIVO
52.18,1.9,64.73,0.3893,1,PREVENTIVO
60.11,1.4,49.74,0.374,1,PREVENTIVO
69.68,4.77,71.76,0.5947,1,PREVENTIVO
70.34,2.52,56.16,0.4803,1,PREVENTIVO
53.81,4.03,51.1,0.4377,1,PREVENTIVO
55.03,2.69,80.38,0.4703,1,PREVENTIVO
62.8,3.27,66.44,0.4945,1,PREVENTIVO
48.98,3.23,74.43,0.444,1,PREVENTIVO
44.42,4.78,66.54,0.4556,1,PREVENTIVO
55.78,1.71,63.3,0.3969,1,PREVENTIVO
62.22,3.0,50.78,0.4432,1,PREVENTIVO
55.27,5.15,84.72,0.5682,2,FALLA_PROBABLE
56.74,2.09,46.09,0.3722,1,PREVENTIVO
53.81,2.04,49.23,0.3634,1,PREVENTIVO
60.69,5.26,65.55,0.5514,2,FALLA_PROBABLE
50.89,5.96,52.13,0.4935,2,FALLA_PROBABLE
45.31,4.44,84.89,0.4941,1,PREVENTIVO
68.93,2.44,61.37,0.4836,1,PREVENTIVO
42.62,2.49,61.81,0.3546,1,PREVENTIVO
54.49,3.47,53.81,0.4284,1,PREVENTIVO
48.3,2.48,74.24,0.414,1,PREVENTIVO
42.72,3.29,78.5,0.4249,1,PREVENTIVO
66.0,1.87,73.85,0.4801,1,PREVENTIVO
54.23,2.48,54.75,0.3948,1,PREVENTIVO
62.84,5.95,76.7,0.6142,2,FALLA_PROBABLE
47.87,5.62,56.26,0.4766,2,FALLA_PROBABLE
41.03,2.25,58.47,0.3301,1,PREVENTIVO
60.47,3.83,70.51,0.5125,1,PREVENTIVO
74.29,5.63,54.31,0.6044,2,FALLA_PROBABLE
60.95,4.9,54.95,0.5135,1,PREVENTIVO
41.08,3.71,65.92,0.3999,1,PREVENTIVO
62.93,4.2,62.27,0.5174,1,PREVENTIVO
48.63,5.21,77.92,0.5204,2,FALLA_PROBABLE
61.91,1.91,85.94,0.4911,2,FALLA_PROBABLE
69.62,4.53,85.77,0.6212,2,FALLA_PROBABLE
44.32,4.22,65.75,0.4336,1,PREVENTIVO
42.19,2.65,54.59,0.3402,1,PREVENTIVO
42.45,5.54,47.14,0.424,2,FALLA_PROBABLE
68.23,4.43,69.9,0.5709,1,PREVENTIVO
43.11,3.26,50.52,0.3559,1,PREVENTIVO
45.96,3.4,67.3,0.417,1,PREVENTIVO
40.78,3.68,64.19,0.3932,1,PREVENTIVO
62.17,5.94,62.22,0.5745,2,FALLA_PROBABLE
42.03,5.14,59.39,0.4384,2,FALLA_PROBABLE
57.03,4.06,78.97,0.5248,1,PREVENTIVO
67.63,4.28,80.8,0.59,1,PREVENTIVO
58.13,2.42,71.41,0.454,1,PREVENTIVO
63.72,1.28,51.93,0.3934,1,PREVENTIVO
72.99,1.53,50.34,0.4445,1,PREVENTIVO
50.61,5.27,78.99,0.5349,2,FALLA_PROBABLE
77.54,2.78,76.72,0.5768,2,FALLA_PROBABLE
61.01,3.67,49.39,0.4571,1,PREVENTIVO
75.74,5.84,63.6,0.6421,2,FALLA_PROBABLE
58.72,4.16,74.44,0.5253,1,PREVENTIVO
76.39,4.53,62.47,0.5968,2,FALLA_PROBABLE
49.24,5.97,53.6,0.489,2,FALLA_PROBABLE
43.58,3.98,87.19,0.4752,2,FALLA_PROBABLE
53.93,2.76,80.17,0.4667,1,PREVENTIVO
68.3,4.77,49.44,0.532,1,PREVENTIVO
62.67,4.04,54.37,0.4908,1,PREVENTIVO
74.73,3.54,48.81,0.5194,1,PREVENTIVO
71.89,2.06,81.68,0.5356,1,PREVENTIVO
67.0,4.24,83.14,0.5913,1,PREVENTIVO
42.03,3.65,85.75,0.4524,2,FALLA_PROBABLE
66.51,1.57,53.91,0.4223,1,PREVENTIVO
71.29,3.5,63.32,0.5372,1,PREVENTIVO
58.76,1.94,74.38,0.4478,1,PREVENTIVO
46.53,2.95,79.51,0.4345,1,PREVENTIVO
66.26,3.11,50.18,0.4655,1,PREVENTIVO
71.83,1.38,71.4,0.4861,1,PREVENTIVO
60.02,2.34,46.58,0.3984,1,PREVENTIVO
72.22,2.55,70.89,0.5277,1,PREVENTIVO
42.14,3.38,52.02,0.3591,1,PREVENTIVO
53.58,2.48,67.18,0.4226,1,PREVENTIVO
52.65,2.12,74.88,0.4248,1,PREVENTIVO
74.34,5.1,55.08,0.588,2,FALLA_PROBABLE
62.71,3.93,77.62,0.5452,1,PREVENTIVO
44.7,3.41,56.97,0.3852,1,PREVENTIVO
67.84,4.02,51.63,0.5089,1,PREVENTIVO
74.61,4.89,83.35,0.6524,1,PREVENTIVO
44.02,5.04,48.0,0.4166,2,FALLA_PROBABLE
62.81,4.7,58.87,0.5257,1,PREVENTIVO
73.46,1.33,76.78,0.5059,1,PREVENTIVO
77.3,5.74,55.92,0.6273,2,FALLA_PROBABLE
58.75,3.1,52.72,0.4342,1,PREVENTIVO
75.53,5.09,87.63,0.6751,2,FALLA_PROBABLE
66.85,3.03,46.6,0.4568,1,PREVENTIVO
66.46,2.98,69.57,0.5104,1,PREVENTIVO
49.92,2.29,80.47,0.431,1,PREVENTIVO
67.49,3.77,58.69,0.5163,1,PREVENTIVO
43.57,2.95,78.37,0.4169,1,PREVENTIVO
62.92,1.04,78.19,0.4466,1,PREVENTIVO
57.87,3.0,73.44,0.478,1,PREVENTIVO
52.83,5.79,46.98,0.4843,2,FALLA_PROBABLE
62.31,4.48,58.15,0.5137,1,PREVENTIVO
73.51,3.9,64.99,0.5664,1,PREVENTIVO
